panel,symbol,predictor,target,kind,pred_family,rho_search,t_search,n_search,rho_hold,t_hold,n_hold
ETF,SPY,fc_vol,rest30_eff_vol,main,prior RTH,0.09097461260718746,3.8552881745893846,1783,-0.0505205049545014,-1.4280775155738648,799
ETF,SPY,open1_ret_pct,rest1_eff_range,main,opening,-0.005761006962924419,-0.24852998508365035,1863,0.012081831897057223,0.34110936971783584,799
ETF,SPY,fc_vol x open1_ret_pct,rest1_eff_range,interaction,opening,-0.0017476562161501134,-0.07375451797385572,1783,0.014681980640320624,0.4145344429836591,799
ETF,SPY,open1_ret_pct,rest1_eff_mfe,main,opening,0.012239713280341907,0.5280523313626593,1863,0.011470023889589996,0.32383370840552456,799
ETF,SPY,fc_vol x open1_ret_pct,rest1_eff_mfe,interaction,opening,0.01879998314842082,0.7935351735190046,1783,0.012320405495600836,0.34784609024006574,799
ETF,SPY,open1_ret_pct,rest1_eff_vol,main,opening,-0.0018981873052881493,-0.0818866366443901,1863,0.020522881527729252,0.5795073892994911,799
ETF,SPY,fc_vol x open1_ret_pct,rest1_eff_vol,interaction,opening,0.0008085647429936383,0.03412297609847051,1783,0.02513386152648192,0.7097830049329431,799
ETF,SPY,open1_absret_pct,rest1_eff_range,main,opening,0.014584914591608425,0.6292500710315758,1863,0.05384336279944298,1.5222703351967004,799
ETF,SPY,fc_vol x open1_absret_pct,rest1_eff_range,interaction,opening,0.0456953284584589,1.9304459848697602,1783,0.05028132087763184,1.421299253450086,799
ETF,SPY,open1_absret_pct,rest1_eff_mfe,main,opening,-0.008274702098260735,-0.35697715396837704,1863,-0.019917966535188878,-0.5624194404406689,799
ETF,SPY,fc_vol x open1_absret_pct,rest1_eff_mfe,interaction,opening,-0.013125095266485916,-0.553951617542581,1783,-0.031445393006422344,-0.8881800456038148,799
ETF,SPY,open1_absret_pct,rest1_eff_vol,main,opening,0.03175924652250012,1.370763440840443,1863,0.06670925750019428,1.8874860756384717,799
ETF,SPY,fc_vol x open1_absret_pct,rest1_eff_vol,interaction,opening,0.06023303163907245,2.5465718203043832,1783,0.061068701032980635,1.7272658351113035,799
ETF,SPY,open1_range_pct,rest1_eff_range,main,opening,0.06126011230134623,2.6476917278607037,1863,0.004270563793737496,0.1205641905631614,799
ETF,SPY,fc_vol x open1_range_pct,rest1_eff_range,interaction,opening,0.07990972202115566,3.3831607467005296,1783,-0.0002855778369578514,-0.008062202054483495,799
ETF,SPY,open1_range_pct,rest1_eff_mfe,main,opening,-0.024791431114096513,-1.069814025278365,1863,-0.03976701398227469,-1.1235588230385447,799
ETF,SPY,fc_vol x open1_range_pct,rest1_eff_mfe,interaction,opening,-0.022271301485562427,-0.9401243270809692,1783,-0.04041936819520642,-1.142020054487452,799
ETF,SPY,open1_range_pct,rest1_eff_vol,main,opening,0.08207647136163612,3.552708994990418,1863,0.02940827132016684,0.8305896929031226,799
ETF,SPY,fc_vol x open1_range_pct,rest1_eff_vol,interaction,opening,0.09654488767327425,4.0934995239562415,1783,0.014444159522711658,0.4078183337072744,799
ETF,SPY,open1_closeloc,rest1_eff_range,main,opening,-0.011577254971817337,-0.49946825584512233,1863,-0.034191514590712416,-0.9658318136219803,799
ETF,SPY,fc_vol x open1_closeloc,rest1_eff_range,interaction,opening,0.03342577632777281,1.411419823721427,1783,-0.042871208291531425,-1.2114189293234485,799
ETF,SPY,open1_closeloc,rest1_eff_mfe,main,opening,0.014915812945781683,0.6435294576132814,1863,-0.0044698793534994384,-0.1261912669203247,799
ETF,SPY,fc_vol x open1_closeloc,rest1_eff_mfe,interaction,opening,0.009569820153689033,0.40388304643989004,1783,-0.024284061898701782,-0.6857701617570227,799
ETF,SPY,open1_closeloc,rest1_eff_vol,main,opening,-0.011674570976932398,-0.503667252374291,1863,-0.01171016193231142,-0.3306144570306278,799
ETF,SPY,fc_vol x open1_closeloc,rest1_eff_vol,interaction,opening,0.03354519549583813,1.416468027281872,1783,-0.023500091118102077,-0.6636187688662235,799
ETF,SPY,open1_vol_rel,rest1_eff_range,main,opening,-0.01851419177669134,-0.794522312041441,1843,-0.03448307094394309,-0.9740773746449286,799
ETF,SPY,fc_vol x open1_vol_rel,rest1_eff_range,interaction,opening,0.05783598531897388,2.4448807093395124,1783,-0.03031566714031637,-0.8562408614320378,799
ETF,SPY,open1_vol_rel,rest1_eff_mfe,main,opening,0.03152712217619992,1.3534030999923732,1843,0.012871281771387166,0.36340168459109334,799
ETF,SPY,fc_vol x open1_vol_rel,rest1_eff_mfe,interaction,opening,0.0012303457820900963,0.051922963660108325,1783,-0.01733564982543969,-0.4894795526142768,799
ETF,SPY,open1_vol_rel,rest1_eff_vol,main,opening,-0.014204508613622099,-0.6095325835953169,1843,-0.028323821129795698,-0.799936065558926,799
ETF,SPY,fc_vol x open1_vol_rel,rest1_eff_vol,interaction,opening,0.06527622412058191,2.7606682638572564,1783,-0.02795613878250068,-0.7895436141729095,799
ETF,SPY,open5_ret_pct,rest5_eff_range,main,opening,-0.008949281697746416,-0.3860812913241179,1863,-0.0020516247053603744,-0.05791992553584781,799
ETF,SPY,fc_vol x open5_ret_pct,rest5_eff_range,interaction,opening,-0.008614919759936798,-0.3635794372132094,1783,0.003309552863418946,0.09343312219069445,799
ETF,SPY,open5_ret_pct,rest5_eff_mfe,main,opening,0.0028359475271319133,0.12234130927733242,1863,-0.013139474309280802,-0.3709750000742312,799
ETF,SPY,fc_vol x open5_ret_pct,rest5_eff_mfe,interaction,opening,0.007537016634046566,0.31808542462623285,1783,-0.009243180023468953,-0.2609571047600045,799
ETF,SPY,open5_ret_pct,rest5_eff_vol,main,opening,0.009015569871285626,0.38894126346553326,1863,-1.4856446672725855e-05,-0.00041941514541948133,799
ETF,SPY,fc_vol x open5_ret_pct,rest5_eff_vol,interaction,opening,0.010016760606565235,0.4227474951113762,1783,0.008823458938610518,0.24910642895710167,799
ETF,SPY,open5_absret_pct,rest5_eff_range,main,opening,0.03576368529161331,1.5438082917449056,1863,0.001964403365630951,0.055457548563865144,799
ETF,SPY,fc_vol x open5_absret_pct,rest5_eff_range,interaction,opening,0.05039845036208445,2.1296164818160226,1783,-0.009867821264689667,-0.2785938857035812,799
ETF,SPY,open5_absret_pct,rest5_eff_mfe,main,opening,0.011650052776865254,0.5026093383377621,1863,-0.026727500384967826,-0.7548187536059269,799
ETF,SPY,fc_vol x open5_absret_pct,rest5_eff_mfe,interaction,opening,-0.009981846512885278,-0.421273833158509,1783,-0.034492763916511765,-0.9743515077220612,799
ETF,SPY,open5_absret_pct,rest5_eff_vol,main,opening,0.050144968166319505,2.1659441541756532,1863,0.027600478365820046,0.7794912649107336,799
ETF,SPY,fc_vol x open5_absret_pct,rest5_eff_vol,interaction,opening,0.06907508679032047,2.922079099820452,1783,0.009804478457617118,0.27680538343102845,799
ETF,SPY,open5_range_pct,rest5_eff_range,main,opening,0.061422062186071914,2.654717752251233,1863,-0.011672791245593594,-0.3295592217783115,799
ETF,SPY,fc_vol x open5_range_pct,rest5_eff_range,interaction,opening,0.07943688113236333,3.3630144408623015,1783,-0.01389615316782346,-0.3923428016203152,799
ETF,SPY,open5_range_pct,rest5_eff_mfe,main,opening,-0.03970315104429927,-1.7141180593583494,1863,-0.021868383540212293,-0.6175181306489944,799
ETF,SPY,fc_vol x open5_range_pct,rest5_eff_mfe,interaction,opening,-0.04426475383031842,-1.8698893232577773,1783,-0.02882043595860213,-0.813973278558558,799
ETF,SPY,open5_range_pct,rest5_eff_vol,main,opening,0.08255839493703185,3.573711962906908,1863,0.013862605594061456,0.3913954400116306,799
ETF,SPY,fc_vol x open5_range_pct,rest5_eff_vol,interaction,opening,0.09915998416710119,4.2054659317911405,1783,-0.0013854724502048638,-0.039113571342063065,799
ETF,SPY,open5_closeloc,rest5_eff_range,main,opening,-0.005923115416712378,-0.2555235898529751,1863,-0.01118901484227184,-0.31589896127914047,799
ETF,SPY,fc_vol x open5_closeloc,rest5_eff_range,interaction,opening,0.035506968261378405,1.49940685369689,1783,-0.00999065830908272,-0.28206223435927263,799
ETF,SPY,open5_closeloc,rest5_eff_mfe,main,opening,-0.007182789857610364,-0.3098685862774953,1863,-0.012692223651343214,-0.3583454220083661,799
ETF,SPY,fc_vol x open5_closeloc,rest5_eff_mfe,interaction,opening,-0.022764433125144607,-0.9609512563009246,1783,-0.018246451326095845,-0.5152047769828766,799
ETF,SPY,open5_closeloc,rest5_eff_vol,main,opening,0.013824495267448195,0.5964361733271603,1863,-0.005924978572814461,-0.1672721226157179,799
ETF,SPY,fc_vol x open5_closeloc,rest5_eff_vol,interaction,opening,0.0563684711008015,2.382644662345569,1783,-0.011728887772052344,-0.3311432186730363,799
ETF,SPY,open5_vol_rel,rest5_eff_range,main,opening,-0.024641004884254872,-1.0575896606968525,1843,-0.02063165199821941,-0.5825800603086916,799
ETF,SPY,fc_vol x open5_vol_rel,rest5_eff_range,interaction,opening,0.05391241236166299,2.278519726330535,1783,-0.03282633621459588,-0.9272261924947395,799
ETF,SPY,open5_vol_rel,rest5_eff_mfe,main,opening,-0.013609341471891669,-0.5839884096650274,1843,0.011717936963720728,0.33083400059412854,799
ETF,SPY,fc_vol x open5_vol_rel,rest5_eff_mfe,interaction,opening,-0.040623304806733755,-1.7157968060092128,1783,-0.022575505698944086,-0.6374958269012742,799
ETF,SPY,open5_vol_rel,rest5_eff_vol,main,opening,-0.015431783209222385,-0.6622084609981963,1843,-0.007308207200425621,-0.20632488450719497,799
ETF,SPY,fc_vol x open5_vol_rel,rest5_eff_vol,interaction,opening,0.06826283734477616,2.88755673712958,1783,-0.027482014803996157,-0.7761430890028355,799
ETF,SPY,open15_ret_pct,rest15_eff_range,main,opening,0.01559516709837817,0.6728465620232936,1863,0.038273218362078976,1.0812906880395252,799
ETF,SPY,fc_vol x open15_ret_pct,rest15_eff_range,interaction,opening,0.02253178186399148,0.9511253728626192,1783,0.03914526709009541,1.1059650999898696,799
ETF,SPY,open15_ret_pct,rest15_eff_mfe,main,opening,0.013629035769100382,0.5880018018016951,1863,-0.010189087692707042,-0.28766498727053813,799
ETF,SPY,fc_vol x open15_ret_pct,rest15_eff_mfe,interaction,opening,0.016433625846841764,0.6936238315880806,1783,-0.012178957607340403,-0.3438519492682897,799
ETF,SPY,open15_ret_pct,rest15_eff_vol,main,opening,0.02516882245720712,1.0861096779325519,1863,0.049573669379338596,1.4012464761535297,799
ETF,SPY,fc_vol x open15_ret_pct,rest15_eff_vol,interaction,opening,0.03124734955893761,1.3193416445554045,1783,0.04950598608942537,1.399328640662955,799
ETF,SPY,open15_absret_pct,rest15_eff_range,main,opening,0.0010512349875020025,0.04534957624679219,1863,0.019515630899423885,0.5510544004346304,799
ETF,SPY,fc_vol x open15_absret_pct,rest15_eff_range,interaction,opening,0.029517248911417396,1.2462268767679334,1783,0.012758217808873354,0.36020896813688036,799
ETF,SPY,open15_absret_pct,rest15_eff_mfe,main,opening,-0.00613618877218409,-0.2647159285735957,1863,0.00559042334374804,0.1578267610899594,799
ETF,SPY,fc_vol x open15_absret_pct,rest15_eff_mfe,interaction,opening,-0.01994655215624877,-0.8419498213352494,1783,-0.0037569754650131127,-0.1060646308149445,799
ETF,SPY,open15_absret_pct,rest15_eff_vol,main,opening,0.009374840098241606,0.404441898998278,1863,0.02734938944708587,0.7723946922886604,799
ETF,SPY,fc_vol x open15_absret_pct,rest15_eff_vol,interaction,opening,0.042609305510574486,1.7998280504547384,1783,0.01916239329148262,0.5410764857618056,799
ETF,SPY,open15_range_pct,rest15_eff_range,main,opening,0.05612274249027541,2.4249183125733875,1863,0.003281404387062776,0.09263844430519072,799
ETF,SPY,fc_vol x open15_range_pct,rest15_eff_range,interaction,opening,0.07602066395874782,3.2175268736394527,1783,-0.007943082048048783,-0.22424972034468146,799
ETF,SPY,open15_range_pct,rest15_eff_mfe,main,opening,-0.020691374438009724,-0.8928027396806973,1863,-0.014414976041568503,-0.40699419197065145,799
ETF,SPY,fc_vol x open15_range_pct,rest15_eff_mfe,interaction,opening,-0.034972631885096896,-1.4768147741969306,1783,-0.03109724815263233,-0.8783370679118633,799
ETF,SPY,open15_range_pct,rest15_eff_vol,main,opening,0.07093783190291945,3.0679380034684334,1863,0.021461624963535247,0.60602676274126,799
ETF,SPY,fc_vol x open15_range_pct,rest15_eff_vol,interaction,opening,0.09176834541718511,3.8892091147806043,1783,0.004547107756876547,0.12837158300660562,799
ETF,SPY,open15_closeloc,rest15_eff_range,main,opening,0.027422669718178742,1.183440087442555,1863,0.02970678366570212,0.8390281071548634,799
ETF,SPY,fc_vol x open15_closeloc,rest15_eff_range,interaction,opening,0.08308046948221098,3.518316684423565,1783,0.017499318167900624,0.4941022078394749,799
ETF,SPY,open15_closeloc,rest15_eff_mfe,main,opening,0.019488099552321485,0.8408628418436841,1863,0.007807517477928768,0.2204222153435471,799
ETF,SPY,fc_vol x open15_closeloc,rest15_eff_mfe,interaction,opening,-0.0030041016553546303,-0.1267793567769742,1783,-0.017159901979209857,-0.48451576721396505,799
ETF,SPY,open15_closeloc,rest15_eff_vol,main,opening,0.03045720919530137,1.314512805298522,1863,0.049695860940052045,1.404708876255858,799
ETF,SPY,fc_vol x open15_closeloc,rest15_eff_vol,interaction,opening,0.09051857836961279,3.8358024653448566,1783,0.03341230187669507,0.9437959555439898,799
ETF,SPY,open15_vol_rel,rest15_eff_range,main,opening,-0.0025945767284288744,-0.11132555642780546,1843,0.004420069259506714,0.12478502709471927,799
