panel,symbol,predictor,target,kind,rho_search,t_search,n_search,rho_hold,t_hold,n_hold,scale_free
FUTURES,ES,open1_absret_pct,eff_range,main,0.09146594488970301,1.349927984452423,218,0.08400853956829572,0.8086401193809967,94,True
FUTURES,ES,fc_vol x open1_absret_pct,eff_range,interaction,0.05048762695827495,0.5895336883993165,138,0.07642262913256209,0.7351701020281799,94,True
FUTURES,ES,open1_absret_pct,eff_mfe,main,0.1366431029510279,2.0272501876020517,218,-0.06908235770141415,-0.6642015013793219,94,True
FUTURES,ES,fc_vol x open1_absret_pct,eff_mfe,interaction,0.09044291066670623,1.0590769996829816,138,-0.11232927186170122,-1.0842869351853157,94,True
FUTURES,ES,open1_absret_pct,cost_opp_usd,main,0.3225676794638185,5.00847852833003,218,0.09595612950924154,0.9246455792709737,94,False
FUTURES,ES,fc_vol x open1_absret_pct,cost_opp_usd,interaction,0.43839817001148224,5.688324568775741,138,0.19116807700361582,1.868072040566128,94,False
FUTURES,ES,open1_range_pct,eff_range,main,0.03212201082262159,0.47233896429837624,218,-0.010150633963082037,-0.0973664769082103,94,True
FUTURES,ES,fc_vol x open1_range_pct,eff_range,interaction,0.03767678831752603,0.43969527389330565,138,-0.029772784741538126,-0.28569717093241875,94,True
FUTURES,ES,open1_range_pct,eff_mfe,main,-0.04085788350743271,-0.6009876432703409,218,-0.21507062095871113,-2.1123162997338674,94,True
FUTURES,ES,fc_vol x open1_range_pct,eff_mfe,interaction,-0.06820490925571189,-0.79725563194072,138,-0.20816385507351085,-2.04135555734604,94,True
FUTURES,ES,open1_range_pct,cost_opp_usd,main,0.4095138811254763,6.59714421663204,218,0.18406517014903698,1.796180556998401,94,False
FUTURES,ES,fc_vol x open1_range_pct,cost_opp_usd,interaction,0.4217145312468856,5.423887578701683,138,0.34566768470090975,3.5333332327107527,94,False
FUTURES,ES,open1_closeloc,eff_range,main,0.11732228287971572,1.7362692307495848,218,0.035459609438914,0.3403306559477714,94,True
FUTURES,ES,fc_vol x open1_closeloc,eff_range,interaction,0.080819842621194,0.945606567216315,138,0.003995246162819705,0.0383213608259359,94,True
FUTURES,ES,open1_closeloc,eff_mfe,main,0.03471316673678096,0.5104849360595686,218,0.13535051410525975,1.3102941411036089,94,True
FUTURES,ES,fc_vol x open1_closeloc,eff_mfe,interaction,-0.08295908326132698,-0.9708072645884274,138,0.10081313735259705,0.9719171948020875,94,True
FUTURES,ES,open1_closeloc,cost_opp_usd,main,0.01800921296580794,0.26472322716743074,218,-0.02541120709465125,-0.24381446786245653,94,False
FUTURES,ES,fc_vol x open1_closeloc,cost_opp_usd,interaction,0.1344583672607876,1.5824100225446336,138,0.1380638264281377,1.3370663402592473,94,False
FUTURES,ES,open1_vol_share,eff_range,main,0.021033013613247296,0.3091893049651067,218,-0.12785464003178845,-1.2364865735646056,94,True
FUTURES,ES,fc_vol x open1_vol_share,eff_range,interaction,0.024767773583112496,0.2889280265872632,138,-0.16880395910847812,-1.6426837916844044,94,True
FUTURES,ES,open1_vol_share,eff_mfe,main,-0.13586977925115848,-2.0155606734242735,218,-0.1274934075064119,-1.2329352749141536,94,True
FUTURES,ES,fc_vol x open1_vol_share,eff_mfe,interaction,-0.14218850245097478,-1.6752094368948514,138,-0.24691688039591084,-2.4440184853567954,94,True
FUTURES,ES,open1_vol_share,cost_opp_usd,main,-0.4461307688940306,-7.326248564983497,218,-0.4997778306923903,-5.534469122788477,94,False
FUTURES,ES,fc_vol x open1_vol_share,cost_opp_usd,interaction,0.06420244127845791,0.7502705801884895,138,-0.1076314507658268,-1.0383967988918714,94,False
FUTURES,ES,open5_ret_pct,eff_range,main,0.07600717220359238,1.1203134955419365,218,0.10068995412346929,0.9707174413917368,94,True
FUTURES,ES,fc_vol x open5_ret_pct,eff_range,interaction,0.054768561275046326,0.6396657820382664,138,0.09975074955749015,0.9615714581829923,94,True
FUTURES,ES,open5_ret_pct,eff_mfe,main,0.08518258437134317,1.2564900913069492,218,0.11321749810352924,1.0929716512254841,94,True
FUTURES,ES,fc_vol x open5_ret_pct,eff_mfe,interaction,0.09237446602540245,1.0818879220864588,138,0.13042661561246974,1.2617863716112871,94,True
FUTURES,ES,open5_ret_pct,cost_opp_usd,main,-0.016585444114194388,-0.24378878406788063,218,0.11575962302276142,1.117842264469845,94,False
FUTURES,ES,fc_vol x open5_ret_pct,cost_opp_usd,interaction,-0.052920949676449995,-0.6180250591789432,138,0.12753644149280893,1.233358318420519,94,False
FUTURES,ES,open5_absret_pct,eff_range,main,0.08017474138026283,1.182128720401066,218,-0.01285265325289889,-0.1232885027342573,94,True
FUTURES,ES,fc_vol x open5_absret_pct,eff_range,interaction,0.025863692768205968,0.3017208287389339,138,-0.031882382689737386,-0.3059606138102472,94,True
FUTURES,ES,open5_absret_pct,eff_mfe,main,-0.009858296400436515,-0.14489381648198718,218,0.0706787559151826,0.6796264690434254,94,True
FUTURES,ES,fc_vol x open5_absret_pct,eff_mfe,interaction,-0.04468377059697846,-0.521618836204332,138,0.032229165914098905,0.3092919752033906,94,True
FUTURES,ES,open5_absret_pct,cost_opp_usd,main,0.2963006936883819,4.559456804545999,218,0.2004298902929987,1.9622743493087327,94,False
FUTURES,ES,fc_vol x open5_absret_pct,cost_opp_usd,interaction,0.36221099903884507,4.531796340136345,138,0.28008597841095806,2.7985005404105627,94,False
FUTURES,ES,open5_range_pct,eff_range,main,0.06881467845708743,1.0137682721521366,218,-0.0940866235595853,-0.9064682703452089,94,True
FUTURES,ES,fc_vol x open5_range_pct,eff_range,interaction,0.024119354731932188,0.28135944574145055,138,-0.09060434201495503,-0.8726354968143669,94,True
FUTURES,ES,open5_range_pct,eff_mfe,main,0.02162314932575704,0.31786841494026513,218,-0.12084672903948272,-1.1676788151592217,94,True
FUTURES,ES,fc_vol x open5_range_pct,eff_mfe,interaction,-0.017555235405455383,-0.2047590206966166,138,-0.1576779973268793,-1.5315530579111818,94,True
FUTURES,ES,open5_range_pct,cost_opp_usd,main,0.49104703667212846,8.284484208935684,218,0.32306775330562837,3.27434081310161,94,False
FUTURES,ES,fc_vol x open5_range_pct,cost_opp_usd,interaction,0.45941996583817457,6.031970056621898,138,0.4297743986946662,4.565384299313543,94,False
FUTURES,ES,open5_closeloc,eff_range,main,0.011685674638983816,0.171755368420988,218,0.1182777443003944,1.1424999893419419,94,True
FUTURES,ES,fc_vol x open5_closeloc,eff_range,interaction,-0.01422183459155676,-0.16587044209376162,138,0.0918916575851097,0.8851388290019717,94,True
FUTURES,ES,open5_closeloc,eff_mfe,main,0.08007955310497683,1.1807161623379727,218,0.13725738111409766,1.3291059848904874,94,True
FUTURES,ES,fc_vol x open5_closeloc,eff_mfe,interaction,0.040638006890584,0.4743083360754294,138,0.044685109062340085,0.4290330611703265,94,True
FUTURES,ES,open5_closeloc,cost_opp_usd,main,-0.008226223313172496,-0.12090438867929926,218,0.16125256502211416,1.5671898116464553,94,False
FUTURES,ES,fc_vol x open5_closeloc,cost_opp_usd,interaction,0.14728499873926826,1.7365622677448744,138,0.27733724476489374,2.768735609445705,94,False
FUTURES,ES,open5_vol_share,eff_range,main,0.020896913214009664,0.3071877262840616,218,-0.15000541848788065,-1.4552675273222015,94,True
FUTURES,ES,fc_vol x open5_vol_share,eff_range,interaction,-0.01745251302261356,-0.2035605313916563,138,-0.18016110970631796,-1.7567908241480357,94,True
FUTURES,ES,open5_vol_share,eff_mfe,main,-0.12341631396425702,-1.8278156515436075,218,-0.1386482678900408,-1.342837007179745,94,True
FUTURES,ES,fc_vol x open5_vol_share,eff_mfe,interaction,-0.15430296194653287,-1.8212786940651233,138,-0.24201856735180438,-2.3924852644931205,94,True
FUTURES,ES,open5_vol_share,cost_opp_usd,main,-0.38173383496094276,-6.069984675152842,218,-0.43423947465447565,-4.62376823828747,94,False
FUTURES,ES,fc_vol x open5_vol_share,cost_opp_usd,interaction,0.07959833236777979,0.9312228464428041,138,-0.03588678364461716,-0.34443580076070607,94,False
FUTURES,ES,open15_ret_pct,eff_range,main,0.16652163752715834,2.4820126134383536,218,0.041216631145468335,0.39567226685938006,94,True
FUTURES,ES,fc_vol x open15_ret_pct,eff_range,interaction,0.1577438677043918,1.8629174197863685,138,0.04917819600476827,0.472272124911199,94,True
FUTURES,ES,open15_ret_pct,eff_mfe,main,0.038136501211010726,0.5608978425361885,218,-0.01510674421124878,-0.14491533698350856,94,True
FUTURES,ES,fc_vol x open15_ret_pct,eff_mfe,interaction,0.06348332949001001,0.7418328324428226,138,-0.01301159556406459,-0.12481340635259497,94,True
FUTURES,ES,open15_ret_pct,cost_opp_usd,main,-0.0003266472956886964,-0.004800715457898424,218,0.04072033674674095,0.3908999682513566,94,False
FUTURES,ES,fc_vol x open15_ret_pct,cost_opp_usd,interaction,0.0026302931239654158,0.03067433145984323,138,0.04313350077679976,0.41410740800243256,94,False
FUTURES,ES,open15_absret_pct,eff_range,main,0.11175593174007348,1.6528238601893914,218,0.006971787739768089,0.06687266405267822,94,True
FUTURES,ES,fc_vol x open15_absret_pct,eff_range,interaction,0.07178727295356038,0.8393418013707858,138,-0.00620597478596973,-0.05952676534449502,94,True
FUTURES,ES,open15_absret_pct,eff_mfe,main,0.17062883035865037,2.5450435263192617,218,0.037546508687642234,0.3603875759474038,94,True
FUTURES,ES,fc_vol x open15_absret_pct,eff_mfe,interaction,0.10486336414841468,1.2296861677006603,138,0.003908535924574648,0.037489645953401846,94,True
FUTURES,ES,open15_absret_pct,cost_opp_usd,main,0.3841383780536506,6.114813953526845,218,0.1921572171959408,1.8781073984955647,94,False
FUTURES,ES,fc_vol x open15_absret_pct,cost_opp_usd,interaction,0.41040792399872866,5.248521769692015,138,0.2703321717026365,2.693211122743003,94,False
FUTURES,ES,open15_range_pct,eff_range,main,0.10337317600138016,1.5274523137179514,218,-0.06726872087562764,-0.646683711213206,94,True
FUTURES,ES,fc_vol x open15_range_pct,eff_range,interaction,0.050501325948088614,0.5896940576477423,138,-0.07218148322074919,-0.6941511483657591,94,True
FUTURES,ES,open15_range_pct,eff_mfe,main,0.0535013100376074,0.7874332391730711,218,-0.10171585449553878,-0.9807106660038478,94,True
FUTURES,ES,fc_vol x open15_range_pct,eff_mfe,interaction,-0.02675637972643148,-0.3121420779931882,138,-0.12721887078712568,-1.2302366215756182,94,True
FUTURES,ES,open15_range_pct,cost_opp_usd,main,0.561925942766194,9.983940215866879,218,0.3520835220023834,3.6080981335121898,94,False
FUTURES,ES,fc_vol x open15_range_pct,cost_opp_usd,interaction,0.5185536130756575,7.072518434928791,138,0.43082202978556,4.579045572709331,94,False
FUTURES,ES,open15_closeloc,eff_range,main,0.10007280001912294,1.4781840931781298,218,0.03824757611324117,0.3671264911714619,94,True
FUTURES,ES,fc_vol x open15_closeloc,eff_range,interaction,0.09161894846434147,1.0729640996176353,138,0.03714192825922046,0.35649884477727434,94,True
FUTURES,ES,open15_closeloc,eff_mfe,main,-0.01928909138867536,-0.283543342783082,218,-0.0065817041630454685,-0.0631308559967122,94,True
FUTURES,ES,fc_vol x open15_closeloc,eff_mfe,interaction,-0.014913633577147017,-0.1739407046455449,138,-0.03705523245313008,-0.35566556814517636,94,True
FUTURES,ES,open15_closeloc,cost_opp_usd,main,-0.048308063778702975,-0.7108105230190608,218,0.02918938058873809,0.2800940514324115,94,False
FUTURES,ES,fc_vol x open15_closeloc,cost_opp_usd,interaction,0.10904997682776427,1.2793600984998466,138,0.1592760510258879,1.547477174135839,94,False
FUTURES,ES,open15_vol_share,eff_range,main,0.02370289804084512,0.3484579341077226,218,-0.15387783115991763,-1.4937348667407486,94,True
FUTURES,ES,fc_vol x open15_vol_share,eff_range,interaction,-0.027824931476529497,-0.3246173618990572,138,-0.1755228840804826,-1.7101051427867637,94,True
FUTURES,ES,open15_vol_share,eff_mfe,main,-0.11289315606707988,-1.6698589526186995,218,-0.18881624101434094,-1.8442350551172646,94,True
FUTURES,ES,fc_vol x open15_vol_share,eff_mfe,interaction,-0.17124402667646904,-2.0269724935267726,138,-0.26119278979879346,-2.5953671032992585,94,True
FUTURES,ES,open15_vol_share,cost_opp_usd,main,-0.32448954185952705,-5.041819278626435,218,-0.3629066349276173,-3.7355471982762345,94,False
FUTURES,ES,fc_vol x open15_vol_share,cost_opp_usd,interaction,0.10487608859644396,1.2298370410137898,138,0.05152899958796246,0.4949062848485432,94,False
FUTURES,ES,open30_ret_pct,eff_range,main,0.18056584754515523,2.6981143286620735,218,0.03259039843947549,0.31276226224200643,94,True
FUTURES,ES,fc_vol x open30_ret_pct,eff_range,interaction,0.15486936300849038,1.8281280539019118,138,0.043803056027164694,0.42054780169486133,94,True
FUTURES,ES,open30_ret_pct,eff_mfe,main,0.01855712852731699,0.27277994815212286,218,0.08194921070693205,0.7886819423173177,94,True
FUTURES,ES,fc_vol x open30_ret_pct,eff_mfe,interaction,0.016934215242848563,0.19751351118895313,138,0.09103782104540693,0.8768452603135675,94,True
FUTURES,ES,open30_ret_pct,cost_opp_usd,main,0.00831096323356247,0.12214993380922966,218,0.08509654474860094,0.8191888187259964,94,False
FUTURES,ES,fc_vol x open30_ret_pct,cost_opp_usd,interaction,-0.00995264559667122,-0.11607254433553531,138,0.11694452991177236,1.1294422527924175,94,False
FUTURES,ES,open30_absret_pct,eff_range,main,0.1318401671661775,1.954709507015728,218,0.17842719358451034,1.7393242518666012,94,True
FUTURES,ES,fc_vol x open30_absret_pct,eff_range,interaction,0.09902314786810214,1.1605021404054605,138,0.16189719322327784,1.5736231441911945,94,True
FUTURES,ES,open30_absret_pct,eff_mfe,main,0.3262132616114357,5.071781970267025,218,0.3505906151789907,3.590649850528408,94,True
FUTURES,ES,fc_vol x open30_absret_pct,eff_mfe,interaction,0.2857035222345766,3.4767653245526873,138,0.30282122602319117,3.047654534137365,94,True
FUTURES,ES,open30_absret_pct,cost_opp_usd,main,0.4754230049542319,7.942261321763099,218,0.4822498787854361,5.280137406597559,94,False
FUTURES,ES,fc_vol x open30_absret_pct,cost_opp_usd,interaction,0.521110842501735,7.12035473138282,138,0.5229268652801402,5.884409167851921,94,False
FUTURES,ES,open30_range_pct,eff_range,main,0.09003765347863237,1.3286744465475506,218,-0.015395730231550046,-0.14768816092739973,94,True
FUTURES,ES,fc_vol x open30_range_pct,eff_range,interaction,0.03711741290013457,0.43315818252558874,138,-0.02692627244157064,-0.258361408473597,94,True
FUTURES,ES,open30_range_pct,eff_mfe,main,0.12028021599985338,1.7806786934682108,218,0.05511685872195932,0.5294671744856716,94,True
FUTURES,ES,fc_vol x open30_range_pct,eff_mfe,interaction,0.007107484434540593,0.08288889331032767,138,0.0006285445941552577,0.006028789147807048,94,True
FUTURES,ES,open30_range_pct,cost_opp_usd,main,0.5923336432994158,10.804975944166525,218,0.5652511613522495,6.57240238193041,94,False
FUTURES,ES,fc_vol x open30_range_pct,cost_opp_usd,interaction,0.5419773779704155,7.520871150015303,138,0.574123512935819,6.725708067750337,94,False
FUTURES,ES,open30_closeloc,eff_range,main,0.12413257487576826,1.83858912029873,218,0.08046674635359494,0.774320812385823,94,True
FUTURES,ES,fc_vol x open30_closeloc,eff_range,interaction,0.08220763787182417,0.9619535611749055,138,0.04185240039013113,0.4017861654922999,94,True
FUTURES,ES,open30_closeloc,eff_mfe,main,-0.02203498249663479,-0.32392543064572793,218,0.09641992727742878,0.9291566315890547,94,True
FUTURES,ES,fc_vol x open30_closeloc,eff_mfe,interaction,-0.11189093790026687,-1.3131070175668136,138,0.011826752880829391,0.11344616282166811,94,True
FUTURES,ES,open30_closeloc,cost_opp_usd,main,-0.035095233177477335,-0.5161104203142813,218,0.022876135772080718,0.21947762189976402,94,False
FUTURES,ES,fc_vol x open30_closeloc,cost_opp_usd,interaction,0.09063095074885695,1.0612971466269956,138,0.15603923220712637,1.5152360788700883,94,False
FUTURES,ES,open30_vol_share,eff_range,main,0.005944981268826817,0.08737456787885803,218,-0.18631651193873494,-1.8189351671317318,94,True
FUTURES,ES,fc_vol x open30_vol_share,eff_range,interaction,-0.025199291762243052,-0.29396506546237744,138,-0.1709858035617527,-1.664551239875134,94,True
FUTURES,ES,open30_vol_share,eff_mfe,main,-0.07145554327758473,-1.052869081098354,218,-0.14902286601885634,-1.4455181337631087,94,True
FUTURES,ES,fc_vol x open30_vol_share,eff_mfe,interaction,-0.1634767083191587,-1.9324464719143974,138,-0.21577863670844924,-2.1196090746998264,94,True
FUTURES,ES,open30_vol_share,cost_opp_usd,main,-0.2868649136013283,-4.401005653069504,218,-0.24253743510492315,-2.3979347760577623,94,False
FUTURES,ES,fc_vol x open30_vol_share,cost_opp_usd,interaction,0.14453597710623498,1.7034516753022761,138,0.16061268379702826,1.5608058902590527,94,False
FUTURES,MES,gap_pct,eff_range,main,0.026188998090576253,0.3445806770934766,175,0.15103625531975728,1.3143408188821388,76,True
FUTURES,MES,fc_vol x gap_pct,eff_range,interaction,-0.02866751353430744,-0.2765731596228216,95,0.13818559637691047,1.2002320517608445,76,True
FUTURES,MES,gap_pct,eff_mfe,main,-0.009022625417185926,-0.11867893963427058,175,0.10346147540368603,0.8948113031720936,76,True
FUTURES,MES,fc_vol x gap_pct,eff_mfe,interaction,-0.0054871220604703255,-0.05291668546134942,95,0.11199212559553329,0.9694916725506518,76,True
FUTURES,MES,gap_pct,cost_opp_usd,main,0.0006191444390696024,0.008143575205325469,175,0.05697098136884557,0.4908801830848927,76,False
FUTURES,MES,fc_vol x gap_pct,cost_opp_usd,interaction,0.07636852318559663,0.7386284127295344,95,0.025580203057621806,0.22012125670237276,76,False
FUTURES,MES,abs_gap_pct,eff_range,main,0.004215183729951248,0.05544257837401985,175,0.12569038119205728,1.0898727585038535,76,True
FUTURES,MES,fc_vol x abs_gap_pct,eff_range,interaction,0.05411553091974246,0.5226371109843707,95,0.09884070654976876,0.8544438897831111,76,True
FUTURES,MES,abs_gap_pct,eff_mfe,main,-0.10839577742480755,-1.4341742692099122,175,0.06285886150979762,0.5418038295914074,76,True
FUTURES,MES,fc_vol x abs_gap_pct,eff_mfe,interaction,-0.1035694288913774,-1.0041876957477414,95,-0.00046481106814552387,-0.0039984564278412495,76,True
FUTURES,MES,abs_gap_pct,cost_opp_usd,main,0.18067149752741724,2.4161234736640926,175,0.19437399618931542,1.704578929563607,76,False
FUTURES,MES,fc_vol x abs_gap_pct,cost_opp_usd,interaction,0.31912257777693087,3.247296632854667,95,0.2835697443175488,2.5437771187766836,76,False
FUTURES,MES,prev_ret_pct,eff_range,main,-0.06895986159052434,-0.9065582266516988,174,0.11472317156527684,0.9934452593461818,76,True
FUTURES,MES,fc_vol x prev_ret_pct,eff_range,interaction,-0.09748774316879111,-0.9446373153630281,95,0.11557074504442927,1.0008838109926477,76,True
FUTURES,MES,prev_ret_pct,eff_mfe,main,-0.0640668174684404,-0.8419581433796323,174,0.026903622693096374,0.23151751519219851,76,True
FUTURES,MES,fc_vol x prev_ret_pct,eff_mfe,interaction,-0.03138297872340425,-0.3027956337814628,95,0.01695146958304853,0.14584301077711218,76,True
FUTURES,MES,prev_ret_pct,cost_opp_usd,main,-0.17919376372313503,-2.3887692739328044,174,0.060428330393884976,0.5207758511401,76,False
FUTURES,MES,fc_vol x prev_ret_pct,cost_opp_usd,interaction,-0.20885681714400178,-2.0595633385349856,95,0.06427004099132427,0.5540172038766134,76,False
FUTURES,MES,prev_range_pct,eff_range,main,-0.0018838815933723222,-0.024706919313795202,174,0.09711551606288449,0.839386941888041,76,True
FUTURES,MES,fc_vol x prev_range_pct,eff_range,interaction,-0.13466592478359604,-1.3106094132297108,95,0.06373205741626795,0.549360712903555,76,True
FUTURES,MES,prev_range_pct,eff_mfe,main,-0.050376207040332265,-0.6615176820229935,174,-0.0009569377990430621,-0.008231893976793091,76,True
FUTURES,MES,fc_vol x prev_range_pct,eff_mfe,interaction,-0.14029955207166853,-1.3665159507273643,95,-0.012002734107997267,-0.10325886118497131,76,True
FUTURES,MES,prev_range_pct,cost_opp_usd,main,0.3047166476797141,4.195863853996745,174,0.4827293931849965,4.741652846537295,76,False
FUTURES,MES,fc_vol x prev_range_pct,cost_opp_usd,interaction,0.237343655139179,2.3561855536121397,95,0.5263416949851081,5.325068175547529,76,False
FUTURES,MES,prev_rv_pct,eff_range,main,0.024820766434564476,0.32562161842251747,174,-0.09768967874231033,-0.8443972074304772,76,True
FUTURES,MES,fc_vol x prev_rv_pct,eff_range,interaction,-0.14176981302512978,-1.3811284438191382,95,-0.08360902255639097,-0.7217591488634859,76,True
FUTURES,MES,prev_rv_pct,eff_mfe,main,-0.05492076075149296,-0.7213677734740206,174,-0.1498838004101162,-1.3040805945394078,76,True
FUTURES,MES,fc_vol x prev_rv_pct,eff_mfe,interaction,-0.16651735722284436,-1.6285725156749231,95,-0.12970608339029394,-1.1252797350718602,76,True
FUTURES,MES,prev_rv_pct,cost_opp_usd,main,0.4031671744569319,5.777877497691261,174,0.3992234560705509,3.7456904811726996,76,False
FUTURES,MES,fc_vol x prev_rv_pct,cost_opp_usd,interaction,0.3103455520162547,3.148315948423355,95,0.4504781643616538,4.340517682719512,76,False
FUTURES,MES,prev_eff_range,eff_range,main,0.022058739780449078,0.2893680701493175,174,0.15067669172932333,1.3111390633079187,76,True
FUTURES,MES,fc_vol x prev_eff_range,eff_range,interaction,0.044806987706698304,0.43253735454643866,95,0.08883116883116882,0.7671875325881393,76,True
FUTURES,MES,prev_eff_range,eff_mfe,main,0.11969040067839978,1.5810909324603655,174,0.01900205058099795,0.16349133906030267,76,True
FUTURES,MES,fc_vol x prev_eff_range,eff_mfe,interaction,0.09855823068309069,0.9551113207694345,95,-0.050827067669172936,-0.4377968343184561,76,True
FUTURES,MES,prev_eff_range,cost_opp_usd,main,0.07110142690233187,0.9348524985979146,174,0.006001818335501246,0.05163052343685343,76,False
FUTURES,MES,fc_vol x prev_eff_range,cost_opp_usd,interaction,0.23892547955856722,2.372836187060035,95,0.13451455718222494,1.1677509411279043,76,False
FUTURES,MES,prev_eff_vol,eff_range,main,-0.017747668070089193,-0.23279515040199486,174,0.22206425153793574,1.9591858056275302,76,True
FUTURES,MES,fc_vol x prev_eff_vol,eff_range,interaction,0.015341599039844217,0.14796643731535275,95,0.17468215994531783,1.5261373112678156,76,True
FUTURES,MES,prev_eff_vol,eff_mfe,main,0.07309897559613568,0.9612557332011177,174,0.05170198222829802,0.44535290169121655,76,True
FUTURES,MES,fc_vol x prev_eff_vol,eff_mfe,interaction,0.07998320268756999,0.7738091944525058,95,-0.005413533834586466,-0.04656966128761644,76,True
FUTURES,MES,prev_eff_vol,cost_opp_usd,main,0.028080394713177106,0.36841620244950535,174,0.04432322333415725,0.38165786092679177,76,False
FUTURES,MES,fc_vol x prev_eff_vol,cost_opp_usd,interaction,0.09392957393004371,0.9098465805408055,95,0.1811072607981435,1.5841399338146984,76,False
FUTURES,MES,prev_closeloc,eff_range,main,-0.10859199213646348,-1.4326426949920086,174,0.1374982911825017,1.1941470281145543,76,True
FUTURES,MES,fc_vol x prev_closeloc,eff_range,interaction,-0.16091181730157775,-1.5722659007884539,95,0.10304853041695147,0.8912014397916587,76,True
FUTURES,MES,prev_closeloc,eff_mfe,main,-0.11165023110031001,-1.473491963867469,174,0.052822966507177035,0.4550356180827668,76,True
FUTURES,MES,fc_vol x prev_closeloc,eff_mfe,interaction,-0.18836786114221726,-1.849665575531871,95,-0.015174299384825701,-0.13054928997115778,76,True
FUTURES,MES,prev_closeloc,cost_opp_usd,main,-0.22727772359888126,-3.0608211412982866,174,0.12408315082690044,1.07571695407452,76,False
FUTURES,MES,fc_vol x prev_closeloc,cost_opp_usd,interaction,-0.04278625077752289,-0.41299385938054767,95,0.25422280626115185,2.2611973736876974,76,False
FUTURES,MES,prev_streak,eff_range,main,-0.12807746412769005,-1.69858529016475,175,0.24927795059550856,2.2142701328064174,76,True
FUTURES,MES,fc_vol x prev_streak,eff_range,interaction,-0.16700086436574949,-1.6334367750180863,95,0.25755297334244703,2.2929075666915835,76,True
FUTURES,MES,prev_streak,eff_mfe,main,-0.09760567324922645,-1.2899615435470093,175,0.12337027879304559,1.0694410390921054,76,True
FUTURES,MES,fc_vol x prev_streak,eff_mfe,interaction,-0.06920492721164614,-0.6689920809395553,95,0.12090225563909773,1.0477262112140309,76,True
FUTURES,MES,prev_streak,cost_opp_usd,main,-0.18127559439325522,-2.424476089548264,175,0.1515509189478723,1.3189246013539238,76,False
FUTURES,MES,fc_vol x prev_streak,cost_opp_usd,interaction,-0.20397135942394437,-2.009269722286128,95,0.14714708597949866,1.2797375226045367,76,False
FUTURES,MES,trail_eff_5,eff_range,main,-0.11607044172329013,-1.5146826350831437,170,0.05115516062884484,0.4406302402089371,76,True
FUTURES,MES,fc_vol x trail_eff_5,eff_range,interaction,-0.2137465486664427,-2.1100624006702025,95,-0.03209842788790157,-0.2762634723103305,76,True
FUTURES,MES,trail_eff_5,eff_mfe,main,-0.09141626079019623,-1.189872436525707,170,-0.04987012987012987,-0.4295335421374333,76,True
FUTURES,MES,fc_vol x trail_eff_5,eff_mfe,interaction,-0.15606103023516238,-1.5236669323582337,95,-0.1472863978127136,-1.2809759702601695,76,True
FUTURES,MES,trail_eff_5,cost_opp_usd,main,0.031798723724437886,0.4123671030449631,170,0.05657294822848326,0.48743955186503074,76,False
FUTURES,MES,fc_vol x trail_eff_5,cost_opp_usd,interaction,0.27369761989272945,2.744230536938261,95,0.2626171489900761,2.3412974045981043,76,False
FUTURES,MES,trail_eff_20,eff_range,main,-0.11833820883814293,-1.474120939727929,155,-0.12393711551606289,-1.074431164863932,76,True
FUTURES,MES,fc_vol x trail_eff_20,eff_range,interaction,-0.17724026190009806,-1.7367399259867382,95,-0.0994941900205058,-0.860149322619813,76,True
FUTURES,MES,trail_eff_20,eff_mfe,main,-0.10579429102698404,-1.315988387709394,155,-0.04489405331510595,-0.3865830200689607,76,True
FUTURES,MES,fc_vol x trail_eff_20,eff_mfe,interaction,-0.22558790593505043,-2.2330527917385363,95,-0.14231032125768966,-1.2367875833973312,76,True
FUTURES,MES,trail_eff_20,cost_opp_usd,main,-0.05050785820170225,-0.6255461101303366,155,0.05085823282019278,0.4380659699733142,76,False
FUTURES,MES,fc_vol x trail_eff_20,cost_opp_usd,interaction,0.29857285877107337,3.0169447481315235,95,0.3885322899239405,3.6272561169408997,76,False
FUTURES,MES,eff_state,eff_range,main,-0.08764468406167976,-1.088292837839963,155,0.07934381408065617,0.6846999434127594,76,True
FUTURES,MES,fc_vol x eff_state,eff_range,interaction,-0.11793854261880242,-1.1453516443617442,95,0.07737525632262475,0.6676085856924269,76,True
FUTURES,MES,eff_state,eff_mfe,main,-0.05756183942014647,-0.7131831302660616,155,-0.035789473684210524,-0.30807005836660206,76,True
FUTURES,MES,fc_vol x eff_state,eff_mfe,interaction,0.0506578947368421,0.4891550886610453,95,-0.029938482570061518,-0.25765606116020906,76,True
FUTURES,MES,eff_state,cost_opp_usd,main,0.05977797172010687,0.740737336494806,155,0.05415308069913538,0.4665269749074168,76,False
FUTURES,MES,fc_vol x eff_state,cost_opp_usd,interaction,0.029634710582697843,0.28591237325956437,95,0.032087170007793674,0.2761664785546641,76,False
FUTURES,MES,trail_rv_5,eff_range,main,0.0884044970441827,1.1503572866100877,170,0.008174982911825017,0.07032621206182628,76,True
FUTURES,MES,fc_vol x trail_rv_5,eff_range,interaction,-0.03197799544390886,-0.30854241698181206,95,-0.0035269993164730013,-0.03034058405177317,76,True
FUTURES,MES,trail_rv_5,eff_mfe,main,-0.0367255167293057,-0.4763384442380608,170,-0.008229665071770335,-0.0707966532629563,76,True
FUTURES,MES,fc_vol x trail_rv_5,eff_mfe,interaction,-0.11310190369540873,-1.0977591483822113,95,-0.029391660970608337,-0.252945907570806,76,True
