panel,symbol,period,entries,sessions,long_share,mean_1,median_1,win_1,t_1,ci_lo_1,ci_hi_1,ctrl_1,ctrl_pctile_1,diff_1,mfe_1,mae_1,asym_1,mean_3,median_3,win_3,t_3,ci_lo_3,ci_hi_3,ctrl_3,ctrl_pctile_3,diff_3,mfe_3,mae_3,asym_3,mean_5,median_5,win_5,t_5,ci_lo_5,ci_hi_5,ctrl_5,ctrl_pctile_5,diff_5,mfe_5,mae_5,asym_5,mean_10,median_10,win_10,t_10,ci_lo_10,ci_hi_10,ctrl_10,ctrl_pctile_10,diff_10,mfe_10,mae_10,asym_10,mean_15,median_15,win_15,t_15,ci_lo_15,ci_hi_15,ctrl_15,ctrl_pctile_15,diff_15,mfe_15,mae_15,asym_15,mean_30,median_30,win_30,t_30,ci_lo_30,ci_hi_30,ctrl_30,ctrl_pctile_30,diff_30,mfe_30,mae_30,asym_30,verdict
etf,SPY,2026,261,61,0.39846743295019155,2.635521235521112,0.5000000000109139,0.5135135135135135,1.8540595543270668,-0.13395656370705816,5.419717181466806,0.1649416342413017,1.0,2.4705796012798107,16.865096525096668,-15.530540540540636,1.0859310711737515,-0.5503861003860783,0.9999999999990905,0.5173745173745173,-0.22165994740582973,-5.396737451737323,4.17009845559854,-0.32268482490273065,0.43,-0.22770127548334762,28.93629343629363,-27.525791505791407,1.051242919943118,0.020733590733214576,1.0000000000104592,0.5096525096525096,0.006437402781903014,-6.656767374518278,6.417011583011152,-0.09869649805437808,0.53,0.11943008878759265,37.58602316602317,-35.857953667953375,1.0481920835213245,0.6872200772202081,2.4999999999977263,0.5096525096525096,0.17052168345225832,-7.039240347490435,8.413279922779951,-0.044474708171040364,0.58,0.7316947853912484,50.62397683397703,-49.12490347490315,1.0305155481850408,-0.8208494208491922,0.0,0.4980694980694981,-0.1662499825066877,-10.087052123551562,9.576020270270876,-0.3604474708171093,0.43,-0.4604019500320829,59.270231660231666,-61.18065637065607,0.9687740402971438,-8.429459459459647,1.999999999998181,0.5135135135135135,-1.2356340015084426,-21.24982915057946,5.486692084942131,-0.3655252918287741,0.03,-8.063934167630872,79.22498069498054,-83.90162162162159,0.944260422668209,MARGINAL
etf,QQQ,2016,387,76,0.3875968992248062,0.08231770833333485,0.0,0.46875,0.3434005256496742,-0.365050130208376,0.5567272135416825,-0.12275456919050134,0.6,0.2050722775238362,2.6838802083332927,-2.6341406249999664,1.0188826605767591,0.3820572916666598,0.0,0.4921875,0.9865182521948248,-0.3835032552083795,1.1193639322915716,0.0011749347259191068,0.65,0.3808823569407407,4.944427083333307,-4.626484374999962,1.0687223132215478,0.12992187499997568,0.24999999999906208,0.5104166666666666,0.24310116803733947,-0.9880963541667106,1.1216484374999884,-0.08077023498691609,0.53,0.21069210998689175,6.437968749999956,-6.309713541666639,1.0203266293289506,0.09518229166660674,0.0,0.4895833333333333,0.1213941264868828,-1.371694661458355,1.6079615885415843,-0.4421801566579287,0.56,0.5373624483245354,9.51789062499995,-8.97429687499997,1.0605722941386404,-1.0407031249999792,0.824999999999676,0.5104166666666666,-1.0752394199989923,-2.9959088541666197,0.8917207031250184,-0.4087597911227402,0.43,-0.631943333877239,11.492526041666663,-11.7674739583333,0.9766349245691827,-0.3343750000000014,1.0000000000005116,0.5130208333333334,-0.24621625067889713,-3.0711614583332643,2.3416979166667047,-0.4329634464751191,0.51,0.09858844647511766,16.74997395833336,-16.373463541666677,1.0229951601692917,MARGINAL
etf,QQQ,2017,298,82,0.5,-0.3415202702702437,0.0,0.46283783783783783,-1.386441321866165,-0.8127423986485934,0.15690793918926235,0.11672354948797659,0.34,-0.45824381975822026,2.5352027027027115,-2.8531418918919123,0.8885652374693584,-0.3656418918918643,0.004999999998744897,0.5,-0.872558706517846,-1.1591503378378398,0.44492060810809375,0.32039249146767584,0.38,-0.6860343833595401,4.472905405405392,-4.912871621621608,0.91044622165987,-0.6368581081081446,-0.07499999999964757,0.46621621621621623,-1.1856190890611227,-1.694152027027112,0.38371706081079565,0.030802047781552138,0.4,-0.6676601558896967,5.916317567567537,-6.39111486486484,0.9257097850161478,-0.17854729729722804,0.5000000000023874,0.5101351351351351,-0.25914235401752994,-1.479993243243185,1.1456224662162338,0.20080204778140226,0.44,-0.3793493450786303,8.547229729729612,-8.952702702702664,0.954709433962255,-0.3806756756756863,0.19999999999953388,0.5067567567567568,-0.4326607514153622,-2.1122474662161825,1.3605354729729124,0.011006825938662673,0.45,-0.3916825016143489,10.568310810810768,-10.879459459459504,0.9714003577284166,0.2241554054053667,0.07499999999964757,0.5,0.1837656967273622,-2.1818243243244106,2.707266047297329,-0.3371501706482731,0.54,0.5613055760536397,15.075743243243243,-15.271925675675712,0.9871540474594545,FAILS
etf,QQQ,2018,377,82,0.46153846153846156,-0.1003713527849949,0.0,0.46684350132625996,-0.17809744854317958,-1.192746684349983,0.9488176392574237,-0.1669385026739221,0.53,0.0665671498889272,6.981140583554532,-6.584854111405771,1.0601815113052155,1.1988328912468267,0.0,0.4960212201591512,1.3223314353528668,-0.5556120689653109,2.970854111406006,0.053302139037488865,0.89,1.1455307522093379,12.457692307692419,-11.440822281167078,1.0888808515275363,2.027824933687178,0.9999999999990905,0.5145888594164456,1.7832473864799263,-0.2304874005303362,4.2204602122018535,0.05701871657752746,0.91,1.9708062171096505,15.993129973474867,-14.324615384615274,1.1164788403779125,1.6537400530505035,2.000000000001023,0.5517241379310345,1.0393148152407496,-1.4504920424401826,4.811458885941735,-0.33947860962575743,0.77,1.993218662676261,22.626153846153947,-20.629655172413703,1.096778092365305,2.5972148541115225,3.0000000000001137,0.5623342175066313,1.3944447018415165,-0.8331889920423327,6.171446286472208,-0.2682352941177458,0.84,2.8654501482292685,27.3433421750664,-24.855172413792967,1.100106719030147,4.531671087533266,6.000000000000227,0.5729442970822282,1.7173317818870952,-0.4881312997347601,9.674620026525332,-1.0179679144385245,0.87,5.549639001971791,38.10973474801075,-33.8197082228115,1.126849897608094,MARGINAL
etf,QQQ,2019,377,79,0.4403183023872679,0.5025600000000092,0.10999999999796728,0.5013333333333333,1.324467173356848,-0.2309486666666737,1.2477000000001297,0.07873655913978958,0.62,0.4238234408602196,5.4249066666666295,-4.50178666666668,1.2050563628070514,0.8323733333332939,0.0,0.488,1.2342677763768062,-0.39157800000006165,2.1671819999998223,0.2743817204300841,0.62,0.5579916129032099,9.630426666666631,-8.792133333333284,1.095345839462552,1.1064533333333733,0.1599999999996271,0.504,1.3218414822288607,-0.5782479999999708,2.72182466666671,0.4445833333334018,0.68,0.6618699999999715,12.208853333333318,-11.30639999999997,1.0798179202339693,0.09981333333327408,-0.49999999999954525,0.49066666666666664,0.08339754798896734,-2.1740599999999635,2.3750693333332613,0.009260752688162321,0.51,0.09055258064511176,17.0957866666667,-16.426506666666615,1.0407439033497132,0.17098666666674187,-0.49999999999954525,0.488,0.11748854643816989,-2.5137399999998515,3.0670473333333894,0.3248118279569113,0.47,-0.15382516129016946,20.962000000000064,-20.230639999999866,1.0361511054519383,3.0019466666666847,1.0000000000019327,0.512,1.551737618370015,-0.7409233333333657,6.661862000000043,-0.8073521505375187,0.81,3.8092988172042035,29.875813333333394,-26.719519999999854,1.1181268725386369,MARGINAL
etf,QQQ,2020,368,86,0.47554347826086957,-0.47632876712330857,0.0,0.4904109589041096,-0.44784992617196695,-2.647709589041295,1.551341095890501,0.06910468319564703,0.27,-0.5454334503189556,13.22624657534249,-12.915041095890313,1.0240963599838027,1.2313972602740324,0.0,0.4849315068493151,0.715449019914998,-2.15339520547942,4.712954109589099,0.3457024793389778,0.75,0.8856947809350546,23.736684931506883,-21.367835616438335,1.1108605175362818,1.0436438356165338,0.7000000000005002,0.5068493150684932,0.48332978964663,-3.189746575342462,4.970293835616707,0.24477961432513587,0.66,0.798864221291398,30.188164383561663,-28.19778082191769,1.070586532118048,-1.4691232876711564,-1.999999999998181,0.4849315068493151,-0.477225208963908,-7.275615753424608,4.657672602739669,-0.10904958677689164,0.25,-1.3600737008942647,42.90580821917818,-40.86150684931508,1.0500300044587654,-2.7344931506848744,-0.9999999999990905,0.4904109589041096,-0.7558370679779072,-9.73858082191773,4.484536301369953,-0.1326033057851101,0.25,-2.6018898448997643,50.95054794520552,-50.21043835616442,1.0147401539056717,0.8084931506847818,-3.999999999999204,0.4821917808219178,0.1766599534659554,-8.138317808219304,9.854050684931309,0.13991735537189712,0.56,0.6685757953128847,67.25882191780835,-68.42117808219182,0.9830117487455833,MARGINAL
etf,QQQ,2021,343,80,0.47230320699708456,-1.3054545454548745,-0.8199999999987995,0.4633431085043988,-1.5649472058484466,-2.9568643695016785,0.371637829911922,-0.06369117647042255,0.08,-1.241763368984452,9.846891495601106,-11.038240469208361,0.8920707537645539,-0.3448680351907789,-0.9999999999990905,0.4809384164222874,-0.2459723465003701,-3.090693548387408,2.4546700879763974,-0.1309999999999998,0.44,-0.2138680351907791,16.95859237536659,-18.062639296187697,0.9388767664172905,-1.6675366568916172,-0.9999999999990905,0.4750733137829912,-0.9036435847132772,-5.15355425219958,2.074065249266668,-0.30101470588231233,0.26,-1.366521951009305,21.76258064516124,-23.696187683284663,0.9184000792039897,0.2620234604103122,-2.9999999999972715,0.4750733137829912,0.10067574537609439,-4.65499193548429,5.690074780058164,-0.5963529411763117,0.58,0.8583764015866239,31.437096774193407,-32.77431085044002,0.959199322837061,0.42739002932531517,-2.9999999999972715,0.4750733137829912,0.13678854435877952,-5.497320381231843,7.004059384163989,-0.9013235294118531,0.63,1.3287135587371683,38.29457478005857,-39.13085043988281,0.978628737928683,-0.6801759530794044,1.999999999998181,0.5102639296187683,-0.1733364785049393,-8.283739002932903,7.287049853372193,-1.0634264705881151,0.54,0.38325051750871075,53.279208211143605,-52.91046920821123,1.0069691123222009,FAILS
etf,QQQ,2022,425,87,0.4117647058823529,-0.6417452830187615,0.0,0.49292452830188677,-0.5216940868022454,-3.0660076650942893,1.8892488207550435,0.014239904988157415,0.17,-0.655985188006919,16.92785377358491,-18.878349056603746,0.8966808338393054,-1.0277594339622427,-0.005000000001587068,0.49528301886792453,-0.49985511413791717,-5.19546108490561,2.793495872641545,-0.006745843230376265,0.24,-1.0210135907318665,29.25851415094332,-32.28393867924525,0.9062870067261365,-0.7900707547171265,-0.24999999999977263,0.49292452830188677,-0.29061980134637416,-6.045225235849075,4.626140919811173,0.09486935866955701,0.3,-0.8849401133866835,38.00749999999993,-40.97037735849055,0.9276824488931243,-1.0219811320755332,0.37000000000091404,0.5023584905660378,-0.2894457910941472,-7.951528891509671,6.260204599056407,0.2557244655582501,0.36,-1.2777055976337834,51.93643867924527,-56.693679245283015,0.9160886957881896,-2.234716981131989,0.3199999999992542,0.5023584905660378,-0.5192409855791964,-10.50423761792451,6.356032429245467,0.3332779097386367,0.16,-2.567994890870626,63.53632075471692,-69.30735849056612,0.9167326837793893,-5.914174528302034,-1.9450000000006185,0.49292452830188677,-0.9676991827637511,-17.783209316038082,6.089744693396079,0.46622327790986584,0.03,-6.3803978062119,86.21830188679252,-96.30556603773584,0.8952577242836537,FAILS
etf,QQQ,2023,456,97,0.4758771929824561,-0.41301552106440637,0.0,0.49667405764966743,-0.4856672308879181,-2.0318924611974056,1.2896790465630812,-0.003396436525604951,0.29,-0.4096190845388014,11.328048780487737,-12.15004434589814,0.9323462909262624,0.6158758314855387,1.999999999998181,0.5388026607538803,0.4223201558956536,-2.244384146341598,3.54865077605331,0.1624387527839511,0.61,0.4534370787015876,20.222239467849143,-20.912439024390352,0.9669957408728737,1.3415521064301354,2.0000000000038654,0.5254988913525499,0.7642662912762226,-2.1314257206209204,4.798491130820422,0.29394209354122813,0.71,1.0476100128889074,26.04126385809305,-26.35024390243904,0.9882741106499818,0.3580044345897239,1.0000000000047748,0.5077605321507761,0.1522543853461182,-4.247580931264077,5.014801552106349,-0.02515590200426878,0.56,0.3831603365939927,36.31926829268278,-36.77745011086482,0.9875417731027882,1.8186252771616858,2.9999999999972715,0.5188470066518847,0.6133675838580088,-3.6588697339247873,7.916196784922078,0.21125835189313646,0.71,1.6073669252685492,43.98121951219508,-44.290776053215055,0.9930108124398623,2.768780487804897,4.000000000002046,0.5210643015521065,0.6478499938691631,-6.057419623059974,11.203171286031074,0.1163919821826826,0.7,2.6523885056222145,60.70893569844782,-61.742195121951156,0.9832649386458892,MARGINAL
etf,QQQ,2024,484,105,0.53099173553719,-1.5902494802494753,0.9999999999990905,0.5197505197505198,-1.9219762524900177,-3.211311330561328,0.0715166320165104,0.14123700623706964,0.01,-1.731486486486545,11.607047817047688,-15.095696465696582,0.76889780100067,-1.9143451143452854,0.49999999999954525,0.5051975051975052,-1.311224536377643,-4.708431912682037,0.816840436590211,-0.04229729729738073,0.12,-1.8720478170479047,20.642390852390825,-25.799646569646754,0.8001036291976406,-4.46553014553038,0.0,0.4968814968814969,-2.0586539939959745,-8.885591476091736,-0.46296777546786044,-0.141715176715293,0.0,-4.323814968815087,27.825841995841973,-34.67891891891911,0.8023849319207458,-6.114033264033253,-4.000000000002046,0.4594594594594595,-2.0117555717519533,-12.099360187110152,-0.20298128898139592,-0.2966839916839122,0.0,-5.8173492723493405,39.24636174636168,-49.23731808731823,0.7970856917259703,-7.103887733887824,-2.5000000000034106,0.4781704781704782,-1.9748681794678136,-13.626977650727738,-0.3083752598753805,0.265821205821161,0.0,-7.3697089397089846,48.17590436590419,-59.453264033264254,0.8103155503615351,-4.827900207900135,-1.0000000000047748,0.49480249480249483,-1.0136996129410378,-13.794753638253404,4.697991164241429,-0.047910602910645306,0.07,-4.77998960498949,68.31008316008297,-81.09760914760912,0.8423193220869059,FAILS
